year_sale,gu,area,floor,year_built,type,price
2025,마포구,50.03,6.0,1986.0,아파트,93.2
2025,마포구,50.03,4.0,1986.0,아파트,94.1
2025,강동구,16.685,7.0,2012.0,아파트,10.0
2025,관악구,84.99,9.0,2005.0,아파트,85.0
2025,종로구,84.858,6.0,2008.0,아파트,118.0
2025,은평구,84.99,10.0,2011.0,아파트,69.7
2025,성북구,55.89,9.0,1991.0,아파트,51.5
2025,마포구,83.42,6.0,2005.0,아파트,148.0
2025,마포구,84.793,2.0,2019.0,아파트,139.0
2025,강동구,84.23,11.0,1992.0,아파트,92.0
2025,도봉구,84.976,11.0,2003.0,아파트,87.0
2025,노원구,49.6,3.0,1999.0,아파트,45.2
2025,서대문구,59.93,6.0,2000.0,아파트,73.7
2025,강남구,84.93,1.0,2006.0,아파트,163.0
2025,성북구,114.98,17.0,2003.0,아파트,80.0
2025,마포구,59.98,12.0,1999.0,아파트,108.0
2025,성북구,84.64,9.0,2005.0,아파트,85.0
2025,영등포구,84.79,17.0,2005.0,아파트,100.0
2025,성북구,59.373,10.0,2007.0,아파트,94.0
2025,송파구,84.98,17.0,2008.0,아파트,130.0
2025,노원구,49.72,13.0,1993.0,아파트,51.5
2025,송파구,76.5,15.0,1978.0,아파트,309.7
2025,강남구,59.606,11.0,2005.0,아파트,237.5
2025,동작구,117.68,17.0,2003.0,아파트,133.0
2025,동대문구,84.99,11.0,2014.0,아파트,131.0
2025,구로구,29.38,5.0,1995.0,아파트,12.5
2025,영등포구,59.98,12.0,2020.0,아파트,128.3
2025,영등포구,59.98,19.0,2020.0,아파트,129.8
2025,노원구,59.39,13.0,1988.0,아파트,44.5
2025,마포구,84.98,6.0,2016.0,아파트,210.0
2025,강서구,20.37,7.0,2018.0,아파트,22.8
2025,중구,84.95,12.0,2011.0,아파트,155.7
2025,서초구,80.5,9.0,2020.0,아파트,190.0
2025,도봉구,52.02,5.0,1989.0,아파트,24.5
2025,용산구,126.1,8.0,1974.0,아파트,230.0
2025,서초구,122.785,6.0,2008.0,아파트,192.0
2025,서초구,84.98,22.0,2023.0,아파트,530.0
2025,송파구,84.8,19.0,2008.0,아파트,281.0
2025,서대문구,84.159,4.0,2024.0,아파트,70.0
2025,용산구,126.1,8.0,1974.0,아파트,229.96
2025,송파구,120.0,2.0,1979.0,아파트,286.0
2025,강서구,59.439,9.0,2003.0,아파트,58.0
2025,영등포구,29.87,11.0,2022.0,아파트,42.6
2025,강남구,84.99,9.0,2018.0,아파트,277.0
2025,강북구,59.54,17.0,2011.0,아파트,69.5
2025,송파구,59.97,23.0,2019.0,아파트,165.0
2025,강남구,176.56,6.0,1984.0,아파트,374.0
2025,노원구,59.97,11.0,1999.0,아파트,68.0
2025,양천구,51.48,12.0,1988.0,아파트,120.0
2025,중구,59.95,1.0,2011.0,아파트,99.7
2025,성동구,84.93,11.0,1986.0,아파트,100.0
2025,강남구,59.981,14.0,2006.0,아파트,258.0
2025,양천구,84.77,7.0,1997.0,아파트,138.0
2025,송파구,120.61,14.0,2013.0,아파트,220.0
2025,서초구,35.91,3.0,2002.0,아파트,54.0
2025,영등포구,59.83,22.0,1997.0,아파트,82.0
2025,성동구,84.96,12.0,2001.0,아파트,147.0
2025,금천구,84.96,18.0,1999.0,아파트,58.0
2025,강서구,59.67,13.0,1999.0,아파트,74.0
2025,강남구,84.92,1.0,1985.0,아파트,200.0
2025,송파구,46.26,13.0,1989.0,아파트,70.5
2025,성북구,59.93,1.0,2004.0,아파트,74.3
2025,용산구,84.92,5.0,2019.0,아파트,190.0
2025,강서구,84.872,1.0,2005.0,아파트,60.0
2025,노원구,59.46,2.0,1989.0,아파트,59.5
2025,은평구,59.76,10.0,2003.0,아파트,61.75
2025,동작구,219.51,27.0,1996.0,아파트,149.0
2025,성동구,59.97,11.0,2001.0,아파트,122.0
2025,용산구,100.8,18.0,2001.0,아파트,245.0
2025,성동구,59.7,15.0,1999.0,아파트,138.5
2025,양천구,53.9,8.0,1987.0,아파트,127.2
2025,강남구,82.5,7.0,1976.0,아파트,430.0
2025,노원구,84.467,6.0,2008.0,아파트,91.0
2025,도봉구,49.77,10.0,1998.0,아파트,33.8
2025,강서구,84.6,5.0,2002.0,아파트,73.0
2025,노원구,58.01,8.0,1988.0,아파트,54.0
2025,광진구,83.72,6.0,2001.0,아파트,63.0
2025,성북구,59.58,3.0,1998.0,아파트,59.0
2025,성북구,72.97,4.0,2017.0,아파트,100.0
2025,동대문구,84.87,20.0,2003.0,아파트,95.0
2025,동대문구,84.87,6.0,2003.0,아파트,92.0
2025,양천구,53.9,8.0,1987.0,아파트,127.2
2025,서대문구,84.98,6.0,1997.0,아파트,51.0
2025,구로구,59.88,11.0,2000.0,아파트,92.8
2025,중랑구,84.935,24.0,2003.0,아파트,87.5
2025,동대문구,84.9,16.0,2005.0,아파트,86.9
2025,강남구,76.79,10.0,1979.0,아파트,274.0
2025,마포구,59.97,7.0,2022.0,아파트,162.5
2025,송파구,84.94,7.0,2007.0,아파트,127.0
2025,강북구,84.9,8.0,1997.0,아파트,43.5
2025,영등포구,84.75,14.0,2017.0,아파트,163.0
2025,구로구,59.49,13.0,2001.0,아파트,65.0
2025,동대문구,59.86,9.0,2003.0,아파트,84.5
2025,서초구,84.96,28.0,2018.0,아파트,291.0
2025,중랑구,84.08,21.0,1997.0,아파트,61.0
2025,강남구,107.91,1.0,2002.0,아파트,222.0
2025,관악구,101.446,11.0,2003.0,아파트,70.0
2025,노원구,79.07,2.0,1988.0,아파트,71.0
2025,강남구,84.236,13.0,2008.0,아파트,295.0
2025,은평구,84.83,19.0,1997.0,아파트,75.0
2025,성동구,59.97,3.0,1995.0,아파트,82.6
2025,성동구,84.95,3.0,2003.0,아파트,136.0
2025,구로구,31.11,3.0,1996.0,아파트,15.9
2025,서초구,121.66,14.0,2001.0,아파트,232.0
2025,동작구,114.83,8.0,2011.0,아파트,199.5
2025,용산구,84.98,14.0,2007.0,아파트,140.0
2025,동대문구,114.3,8.0,2000.0,아파트,89.8
2025,용산구,171.74,15.0,2003.0,아파트,420.0
2025,서초구,116.92,6.0,2023.0,아파트,710.0
2025,광진구,84.97,10.0,1990.0,아파트,145.0
2025,동대문구,152.2,3.0,1978.0,아파트,130.0
2025,성북구,59.94,10.0,1998.0,아파트,59.8
2025,강서구,39.6,12.0,1992.0,아파트,62.2
2025,강서구,39.6,15.0,1992.0,아파트,59.5
2025,마포구,59.92,18.0,2003.0,아파트,97.0
2025,은평구,59.94,1.0,1998.0,아파트,46.0
2025,은평구,59.94,6.0,1998.0,아파트,41.5
2025,중구,15.55,9.0,2014.0,아파트,14.2
2025,송파구,56.29,5.0,2022.0,아파트,67.5
2025,강동구,84.88,11.0,2003.0,아파트,121.0
2025,강동구,49.82,19.0,2020.0,아파트,73.5
2025,강동구,107.34,5.0,2015.0,아파트,120.0
2025,광진구,84.81,23.0,2017.0,아파트,145.0
2025,동대문구,114.91,4.0,2001.0,아파트,98.0
2025,동작구,32.8,14.0,1997.0,아파트,56.5
2025,영등포구,59.9,6.0,1998.0,아파트,90.8
2025,양천구,84.937,2.0,2012.0,아파트,66.5
2025,중구,59.97,9.0,1999.0,아파트,95.0
2025,강동구,59.052,2.0,2019.0,아파트,140.0
2025,용산구,126.1,8.0,1974.0,아파트,230.0
2025,마포구,60.0,9.0,2000.0,아파트,70.0
2025,동대문구,84.96,11.0,1989.0,아파트,72.0
2025,강동구,102.85,6.0,2019.0,아파트,170.5
2025,성북구,85.0,15.0,2006.0,아파트,70.5
2025,성북구,109.38,7.0,2019.0,아파트,135.0
2025,구로구,84.91,11.0,2002.0,아파트,48.0
2025,구로구,59.89,8.0,2009.0,아파트,86.5
2025,서초구,80.5,9.0,2020.0,아파트,190.0
2025,서초구,84.98,22.0,2023.0,아파트,530.0
2025,용산구,84.93,1.0,1992.0,아파트,270.0
2025,동작구,59.985,7.0,2021.0,아파트,134.0
2025,광진구,163.79,3.0,2002.0,아파트,129.5
2025,구로구,59.651,10.0,2011.0,아파트,59.0
2025,강남구,52.29,11.0,1992.0,아파트,114.0
2025,중구,65.37,4.0,1999.0,아파트,105.0
2025,양천구,84.97,18.0,2020.0,아파트,115.5
2025,구로구,59.4,11.0,1995.0,아파트,50.7
2025,강동구,84.54,3.0,2004.0,아파트,62.0
2025,양천구,84.58,2.0,2021.0,아파트,145.0
2025,은평구,13.56,7.0,2014.0,아파트,13.2
2025,강북구,84.86,5.0,2019.0,아파트,89.0
2025,서대문구,84.972,10.0,2020.0,아파트,118.0
2025,동대문구,114.35,10.0,2000.0,아파트,79.5
2025,마포구,59.97,7.0,2022.0,아파트,162.5
2025,은평구,59.94,1.0,1998.0,아파트,46.0
2025,마포구,59.4,9.0,1999.0,아파트,123.5
2025,은평구,84.94,11.0,2021.0,아파트,123.0
2025,서초구,54.995,6.0,2021.0,아파트,210.0
2025,영등포구,59.26,14.0,1988.0,아파트,87.0
2025,강서구,84.95,10.0,2004.0,아파트,89.8
2025,종로구,12.78,4.0,2014.0,아파트,10.7
2025,양천구,53.82,11.0,1987.0,아파트,125.8
2025,구로구,59.88,23.0,1999.0,아파트,87.0
2025,구로구,59.9,14.0,1999.0,아파트,90.0
2025,강남구,84.99,9.0,2018.0,아파트,277.0
2025,용산구,59.88,8.0,1998.0,아파트,175.0
2025,강남구,83.56,6.0,1983.0,아파트,295.0
2025,성동구,59.27,10.0,2005.0,아파트,107.0
2025,서초구,165.446,7.0,2009.0,아파트,575.0
2025,도봉구,53.16,3.0,1986.0,아파트,34.0
2025,동작구,84.92,3.0,1993.0,아파트,135.0
2025,강서구,84.914,1.0,2002.0,아파트,92.5
2025,서초구,244.543,17.0,2009.0,아파트,695.0
2025,도봉구,134.94,21.0,1997.0,아파트,119.0
2025,노원구,59.39,13.0,1988.0,아파트,47.5
2025,송파구,84.705,6.0,1988.0,아파트,186.0
2025,성동구,59.99,18.0,2007.0,아파트,144.5
2025,영등포구,18.24,5.0,2013.0,아파트,10.8
2025,송파구,59.64,17.0,2008.0,아파트,204.0
2025,노원구,50.14,4.0,1986.0,아파트,63.85
2025,송파구,59.86,21.0,2008.0,아파트,200.0
2025,동작구,84.226,10.0,2004.0,아파트,125.0
2025,영등포구,71.04,1.0,1990.0,아파트,73.0
2025,강동구,59.87,19.0,1999.0,아파트,78.0
2025,송파구,136.325,3.0,1988.0,아파트,229.0
2025,송파구,136.325,12.0,1988.0,아파트,230.0
2025,노원구,79.07,14.0,1988.0,아파트,69.3
2025,종로구,64.66,7.0,1993.0,아파트,60.0
2025,강남구,59.96,7.0,2001.0,아파트,219.0
2025,서초구,105.44,4.0,1979.0,아파트,382.0
2025,서초구,92.2,2.0,1978.0,아파트,384.0
2025,마포구,84.73,10.0,2000.0,아파트,122.7
2025,도봉구,49.77,11.0,1996.0,아파트,38.0
2025,서초구,107.31,4.0,1978.0,아파트,430.0
2025,성북구,84.87,9.0,1999.0,아파트,85.0
2025,도봉구,53.16,3.0,1986.0,아파트,34.0
2025,송파구,56.59,4.0,2004.0,아파트,51.0
2025,강북구,49.37,4.0,2012.0,아파트,30.5
2025,은평구,84.43,10.0,2009.0,아파트,97.0
2025,양천구,59.73,12.0,1999.0,아파트,69.0
2025,성북구,59.998,3.0,2003.0,아파트,71.9
2025,강동구,15.12,7.0,2013.0,아파트,10.5
2025,성동구,84.97,4.0,2006.0,아파트,127.0
2025,성동구,59.99,12.0,2017.0,아파트,127.2
2025,성동구,84.98,15.0,2012.0,아파트,153.0
2025,용산구,84.875,18.0,2019.0,아파트,194.5
2025,서초구,132.16,16.0,2004.0,아파트,317.5
2025,서초구,148.86,1.0,2004.0,아파트,310.0
2025,강서구,84.99,10.0,2015.0,아파트,130.0
2025,성동구,58.491,8.0,2003.0,아파트,131.0
2025,양천구,84.18,2.0,1997.0,아파트,40.8
2025,강서구,84.97,7.0,2008.0,아파트,126.0
2025,관악구,84.923,6.0,2002.0,아파트,102.5
2025,강서구,45.53,9.0,2015.0,아파트,31.5
2025,송파구,84.99,10.0,2008.0,아파트,283.0
2025,중구,114.88,6.0,2002.0,아파트,140.0
2025,금천구,59.817,5.0,2014.0,아파트,78.0
2025,은평구,71.99,3.0,2019.0,아파트,75.0
2025,동작구,84.98,14.0,2006.0,아파트,120.0
2025,동작구,84.84,14.0,2007.0,아파트,130.0
2025,강서구,84.96,12.0,2007.0,아파트,98.75
2025,중랑구,59.935,11.0,2017.0,아파트,88.5
2025,중랑구,84.902,18.0,2017.0,아파트,109.0
2025,은평구,84.94,11.0,2021.0,아파트,123.5
2025,강남구,84.83,13.0,2020.0,아파트,287.0
2025,동대문구,58.42,11.0,2003.0,아파트,82.0
2025,도봉구,84.935,4.0,1993.0,아파트,44.0
2025,강남구,104.43,9.0,1984.0,아파트,263.0
2025,서대문구,69.65,9.0,2022.0,아파트,68.0
2025,강남구,73.02,7.0,1983.0,아파트,290.0
2025,강남구,60.76,9.0,1983.0,아파트,263.0
2025,강남구,73.26,7.0,1983.0,아파트,290.0
2025,도봉구,68.86,13.0,1988.0,아파트,81.0
2025,강북구,41.3,8.0,1991.0,아파트,45.0
2025,강서구,58.14,5.0,1995.0,아파트,76.0
2025,송파구,82.61,6.0,1978.0,아파트,342.5
2025,성동구,59.79,4.0,2001.0,아파트,86.0
2025,노원구,49.5,2.0,1990.0,아파트,49.3
2025,중랑구,84.913,13.0,2012.0,아파트,70.7
2025,동작구,84.971,4.0,2004.0,아파트,77.0
2025,서초구,131.04,12.0,1979.0,아파트,303.0
2025,영등포구,49.993,19.0,2014.0,아파트,78.0
2025,양천구,53.82,5.0,1987.0,아파트,135.5
2025,양천구,53.82,14.0,1987.0,아파트,137.0
2025,양천구,56.76,3.0,1988.0,아파트,132.0
2025,양천구,84.41,1.0,1987.0,아파트,186.5
2025,양천구,71.37,11.0,1987.0,아파트,175.0
2025,노원구,49.77,13.0,1998.0,아파트,37.6
2025,강서구,49.2,1.0,1994.0,아파트,51.0
2025,서대문구,59.98,3.0,2020.0,아파트,106.0
2025,양천구,84.9,3.0,1997.0,아파트,160.0
2025,영등포구,58.96,4.0,1988.0,아파트,89.5
2025,노원구,59.98,21.0,2022.0,아파트,82.5
2025,관악구,41.04,12.0,1984.0,아파트,34.1
2025,송파구,35.46,6.0,1989.0,아파트,52.5
2025,강서구,84.94,8.0,2007.0,아파트,52.7
2025,송파구,59.88,1.0,2007.0,아파트,207.0
2025,송파구,84.95,3.0,2007.0,아파트,241.0
2025,노원구,51.48,11.0,1986.0,아파트,67.0
2025,송파구,59.64,5.0,2008.0,아파트,207.0
2025,중랑구,84.647,2.0,2006.0,아파트,76.5
2025,송파구,84.79,6.0,2008.0,아파트,225.0
2025,동대문구,59.958,20.0,2003.0,아파트,79.0
2025,송파구,116.133,8.0,2016.0,아파트,194.0
2025,성동구,59.96,8.0,2000.0,아파트,111.5
2025,서초구,59.994,13.0,2010.0,아파트,288.0
2025,영등포구,59.9,8.0,1998.0,아파트,88.0
2025,서초구,155.95,9.0,2012.0,아파트,500.0
2025,강동구,15.12,12.0,2013.0,아파트,10.7
2025,강서구,49.77,5.0,1994.0,아파트,60.5
2025,강남구,128.01,14.0,1983.0,아파트,409.0
2025,서초구,133.37,4.0,2019.0,아파트,430.0
2025,은평구,59.63,13.0,2011.0,아파트,73.0
2025,노원구,84.84,3.0,1995.0,아파트,53.6
2025,영등포구,59.98,15.0,1996.0,아파트,74.0
2025,성동구,84.98,15.0,2012.0,아파트,153.0
2025,서초구,135.83,11.0,2020.0,아파트,470.0
2025,영등포구,84.98,4.0,2020.0,아파트,145.8
2025,양천구,48.96,3.0,2000.0,아파트,54.0
2025,노원구,54.59,11.0,1988.0,아파트,47.0
2025,송파구,59.96,6.0,2018.0,아파트,205.0
2025,성북구,84.96,9.0,2003.0,아파트,94.7
2025,성동구,84.9,5.0,1990.0,아파트,157.5
2025,강동구,59.99,6.0,2011.0,아파트,138.7
2025,종로구,60.0,2.0,2000.0,아파트,88.97
2025,노원구,84.98,12.0,2000.0,아파트,80.0
2025,관악구,82.2,10.0,1993.0,아파트,69.0
2025,광진구,84.92,15.0,1995.0,아파트,148.0
2025,강남구,84.78,4.0,1988.0,아파트,179.0
2025,강남구,131.83,3.0,1986.0,아파트,320.0
2025,강남구,60.76,9.0,1983.0,아파트,263.0
2025,성동구,159.603,32.0,2020.0,아파트,1350.0
2025,강남구,211.72,5.0,2001.0,아파트,420.0
2025,마포구,34.29,6.0,2005.0,아파트,30.0
2025,노원구,39.6,3.0,1995.0,아파트,34.5
2025,강동구,84.83,5.0,2011.0,아파트,104.0
2025,강동구,84.87,5.0,2011.0,아파트,103.0
2025,은평구,67.02,5.0,2003.0,아파트,63.0
2025,강남구,54.81,8.0,1994.0,아파트,167.5
2025,중구,59.97,3.0,1999.0,아파트,93.0
2025,관악구,113.31,18.0,2000.0,아파트,73.0
2025,영등포구,59.91,12.0,2020.0,아파트,130.0
2025,강동구,62.91,11.0,1982.0,아파트,83.5
2025,노원구,56.59,7.0,1984.0,아파트,40.0
2025,서초구,163.81,1.0,1988.0,아파트,400.0
2025,관악구,59.99,9.0,2006.0,아파트,63.5
2025,노원구,51.48,11.0,1986.0,아파트,67.0
2025,노원구,58.01,7.0,1988.0,아파트,64.0
2025,노원구,49.94,5.0,1988.0,아파트,60.0
2025,도봉구,58.59,4.0,1987.0,아파트,56.5
2025,마포구,84.988,9.0,2007.0,아파트,145.7
2025,성동구,84.18,39.0,2014.0,아파트,175.5
2025,서초구,119.41,21.0,2021.0,아파트,425.0
2025,강동구,15.94,7.0,2012.0,아파트,14.2
2025,동대문구,53.51,5.0,2005.0,아파트,30.8
2025,강남구,84.35,1.0,1983.0,아파트,325.0
2025,강남구,127.75,6.0,1985.0,아파트,428.0
2025,성북구,59.9,7.0,1999.0,아파트,50.0
2025,강서구,21.74,7.0,2016.0,아파트,16.1
2025,마포구,82.86,1.0,2003.0,아파트,100.0
2025,송파구,59.91,5.0,1997.0,아파트,118.8
2025,서대문구,59.96,8.0,1999.0,아파트,87.6
2025,노원구,58.65,3.0,1994.0,아파트,47.0
2025,관악구,84.73,2.0,2000.0,아파트,90.0
2025,송파구,84.95,14.0,2000.0,아파트,100.9
2025,마포구,59.85,4.0,1997.0,아파트,98.0
2025,영등포구,79.24,1.0,1971.0,아파트,200.0
2025,노원구,39.6,13.0,1994.0,아파트,37.0
2025,중랑구,59.76,9.0,1996.0,아파트,53.0
2025,영등포구,59.975,18.0,2013.0,아파트,73.0
2025,동작구,59.6,11.0,1995.0,아파트,57.2
2025,강남구,33.18,3.0,1992.0,아파트,99.5
2025,동작구,84.88,7.0,2001.0,아파트,110.0
2025,성북구,59.998,3.0,2003.0,아파트,71.9
2025,서초구,133.06,27.0,2016.0,아파트,475.0
2025,구로구,84.98,9.0,2005.0,아파트,61.0
2025,성동구,59.88,14.0,2016.0,아파트,180.0
2025,강남구,92.623,5.0,2014.0,아파트,280.0
2025,노원구,49.6,6.0,1999.0,아파트,51.5
2025,마포구,83.85,22.0,2007.0,아파트,148.0
2025,노원구,87.57,7.0,1988.0,아파트,68.0
2025,마포구,41.65,4.0,1970.0,아파트,40.0
2025,성동구,57.49,2.0,2009.0,아파트,165.0
2025,동대문구,84.99,4.0,2014.0,아파트,128.5
2025,성북구,84.95,14.0,2004.0,아파트,88.0
2025,강동구,119.37,15.0,1986.0,아파트,170.0
2025,동대문구,84.96,13.0,1989.0,아파트,78.0
2025,노원구,45.92,12.0,1988.0,아파트,33.0
2025,마포구,59.48,10.0,2000.0,아파트,109.9
2025,동대문구,84.98,4.0,2014.0,아파트,129.5
2025,강서구,59.99,4.0,1997.0,아파트,58.5
2025,강남구,74.74,14.0,2012.0,아파트,141.5
2025,동대문구,59.97,5.0,2014.0,아파트,119.5
2025,양천구,43.2,5.0,1988.0,아파트,43.7
2025,강남구,76.79,6.0,1979.0,아파트,272.0
2025,동대문구,58.42,8.0,2003.0,아파트,80.0
2025,구로구,84.88,14.0,2019.0,아파트,78.0
2025,은평구,84.96,3.0,2009.0,아파트,108.5
2025,중랑구,101.9,29.0,2010.0,아파트,99.0
2025,서초구,84.95,19.0,2023.0,아파트,522.0
2025,노원구,49.77,2.0,1998.0,아파트,39.0
2025,강서구,39.6,2.0,1994.0,아파트,41.0
2025,송파구,62.19,1.0,1988.0,아파트,189.0
2025,도봉구,36.34,7.0,1989.0,아파트,31.5
2025,용산구,59.94,13.0,1999.0,아파트,125.0
2025,도봉구,41.3,3.0,1990.0,아파트,37.5
2025,강북구,71.89,4.0,1991.0,아파트,62.5
2025,노원구,84.88,3.0,1999.0,아파트,88.0
2025,서초구,84.943,22.0,2009.0,아파트,370.0
2025,노원구,31.98,4.0,1987.0,아파트,46.5
2025,강북구,59.9,2.0,2006.0,아파트,63.0
2025,송파구,59.64,10.0,2008.0,아파트,204.0
2025,금천구,114.48,1.0,1999.0,아파트,65.7
2025,송파구,100.31,3.0,1988.0,아파트,231.0
2025,용산구,103.67,8.0,1977.0,아파트,202.0
2025,중랑구,84.32,7.0,1994.0,아파트,60.0
2025,노원구,39.84,1.0,1998.0,아파트,30.0
2025,노원구,59.4,13.0,1998.0,아파트,47.8
2025,용산구,59.88,20.0,1998.0,아파트,185.0
2025,강서구,59.82,7.0,1995.0,아파트,67.8
2025,동대문구,101.65,7.0,1978.0,아파트,68.0
2025,관악구,84.85,17.0,1999.0,아파트,90.0
2025,노원구,59.75,11.0,1996.0,아파트,75.0
2025,마포구,59.76,26.0,1997.0,아파트,124.3
2025,은평구,74.78,9.0,2023.0,아파트,133.0
2025,서대문구,84.968,15.0,2015.0,아파트,131.5
2025,노원구,44.52,11.0,1992.0,아파트,48.0
2025,강남구,59.606,4.0,2005.0,아파트,233.0
2025,은평구,59.895,12.0,2003.0,아파트,59.75
2025,강남구,60.0,8.0,1992.0,아파트,165.0
2025,관악구,84.93,4.0,2019.0,아파트,122.0
2025,은평구,84.87,5.0,2004.0,아파트,53.0
2025,서대문구,84.93,3.0,2018.0,아파트,160.0
2025,서초구,163.81,9.0,1988.0,아파트,410.0
2025,송파구,85.0,15.0,1997.0,아파트,135.0
2025,금천구,14.12,12.0,2018.0,아파트,10.8
2025,강서구,34.44,8.0,1992.0,아파트,49.0
2025,강서구,59.92,3.0,1996.0,아파트,69.5
2025,동작구,89.8,2.0,2004.0,아파트,40.0
2025,용산구,59.94,13.0,1999.0,아파트,125.0
2025,은평구,52.29,6.0,2018.0,아파트,52.0
2025,강남구,59.84,25.0,2023.0,아파트,263.0
2025,강남구,83.7,3.0,1983.0,아파트,318.0
2025,관악구,41.04,6.0,1984.0,아파트,32.5
2025,마포구,83.85,22.0,2007.0,아파트,148.0
2025,구로구,56.79,3.0,1985.0,아파트,25.5
2025,강북구,59.96,5.0,2000.0,아파트,39.0
2025,송파구,121.63,32.0,2008.0,아파트,277.0
2025,송파구,84.751,14.0,1988.0,아파트,193.0
2025,중랑구,84.87,16.0,2020.0,아파트,119.8
2025,관악구,84.96,19.0,2003.0,아파트,94.9
2025,광진구,61.68,5.0,2024.0,아파트,112.0
2025,광진구,19.2,11.0,2014.0,아파트,16.9
2025,송파구,136.325,11.0,1988.0,아파트,232.5
2025,용산구,84.22,10.0,2005.0,아파트,121.0
2025,구로구,51.84,25.0,1998.0,아파트,51.8
2025,광진구,84.76,18.0,1992.0,아파트,133.0
2025,송파구,130.93,12.0,1984.0,아파트,200.0
2025,중랑구,39.84,2.0,1996.0,아파트,37.5
2025,송파구,120.4,6.0,1984.0,아파트,160.0
2025,광진구,84.55,14.0,1985.0,아파트,188.0
2025,성동구,59.97,12.0,2005.0,아파트,69.0
2025,구로구,84.57,17.0,1999.0,아파트,83.5
2025,동대문구,54.53,13.0,2019.0,아파트,44.0
2025,성북구,84.96,12.0,2010.0,아파트,100.0
2025,성북구,84.96,12.0,2010.0,아파트,100.0
2025,강남구,125.733,9.0,2016.0,아파트,265.0
2025,강남구,39.6,9.0,1993.0,아파트,100.0
2025,성북구,84.92,3.0,1998.0,아파트,72.1
2025,용산구,84.75,1.0,1994.0,아파트,172.5
2025,중구,114.88,18.0,2002.0,아파트,158.0
2025,동작구,84.995,10.0,2007.0,아파트,137.0
2025,노원구,137.63,2.0,2009.0,아파트,79.0
2025,은평구,59.866,12.0,2002.0,아파트,57.0
2025,용산구,104.69,5.0,1982.0,아파트,180.0
2025,성동구,51.91,18.0,2017.0,아파트,100.5
2025,은평구,29.99,14.0,2021.0,아파트,37.0
2025,성동구,113.71,1.0,1986.0,아파트,158.4
2025,노원구,141.45,14.0,1993.0,아파트,149.0
2025,강서구,59.97,14.0,1999.0,아파트,70.0
2025,구로구,84.838,9.0,2009.0,아파트,70.0
2025,마포구,84.966,28.0,2017.0,아파트,168.0
2025,강서구,59.96,2.0,1999.0,아파트,74.0
2025,영등포구,84.854,16.0,2014.0,아파트,121.5
2025,노원구,59.34,17.0,1996.0,아파트,55.5
2025,동대문구,59.98,2.0,2019.0,아파트,106.5
2025,동대문구,84.89,17.0,2001.0,아파트,75.0
2025,마포구,114.93,16.0,1999.0,아파트,166.0
2025,영등포구,59.4,2.0,1998.0,아파트,81.5
2025,영등포구,59.863,2.0,2022.0,아파트,101.0
2025,마포구,84.98,9.0,2022.0,아파트,203.8
2025,노원구,59.34,18.0,1996.0,아파트,53.7
2025,강동구,31.37,6.0,2004.0,아파트,16.8
2025,구로구,113.43,5.0,1998.0,아파트,58.0
2025,노원구,49.5,4.0,1989.0,아파트,50.5
2025,송파구,84.83,8.0,2007.0,아파트,250.0
2025,성북구,84.9,19.0,1998.0,아파트,83.5
2025,성북구,134.97,21.0,1998.0,아파트,97.0
2025,도봉구,59.581,11.0,1998.0,아파트,41.2
2025,마포구,59.43,10.0,1986.0,아파트,116.5
2025,구로구,56.79,3.0,1985.0,아파트,25.5
2025,서대문구,44.88,17.0,2004.0,아파트,55.0
2025,동대문구,59.97,10.0,2014.0,아파트,119.0
2025,구로구,84.89,10.0,1993.0,아파트,42.5
2025,서초구,119.41,30.0,2021.0,아파트,450.0
2025,노원구,49.5,11.0,1989.0,아파트,51.0
2025,성북구,84.69,14.0,1996.0,아파트,63.0
2025,노원구,72.17,11.0,1989.0,아파트,68.5
2025,강남구,92.623,5.0,2014.0,아파트,280.0
2025,성북구,14.022,12.0,2018.0,아파트,21.0
2025,강남구,142.06,15.0,2009.0,아파트,343.0
2025,용산구,114.501,26.0,2020.0,아파트,375.0
2025,강동구,52.57,11.0,2018.0,아파트,69.0
2025,도봉구,71.22,3.0,2004.0,아파트,40.0
2025,강동구,59.91,16.0,2019.0,아파트,129.5
2025,강서구,49.2,7.0,1994.0,아파트,52.0
2025,은평구,59.9,16.0,2019.0,아파트,102.0
2025,관악구,58.9,11.0,1996.0,아파트,40.0
2025,성동구,71.85,10.0,1989.0,아파트,76.7
2025,은평구,65.89,14.0,2024.0,아파트,84.5
2025,양천구,101.2,9.0,1986.0,아파트,264.0
2025,성동구,59.7,4.0,1999.0,아파트,134.0
2025,양천구,84.984,9.0,2014.0,아파트,96.0
2025,서초구,29.6,5.0,2005.0,아파트,28.0
2025,강동구,59.983,16.0,2007.0,아파트,114.5
2025,용산구,59.88,15.0,1998.0,아파트,177.0
2025,강동구,84.98,5.0,2009.0,아파트,111.0
2025,강동구,59.91,16.0,2019.0,아파트,129.5
2025,영등포구,84.98,17.0,2020.0,아파트,154.5
2025,중랑구,83.535,12.0,2004.0,아파트,87.8
2025,용산구,59.47,3.0,2010.0,아파트,146.0
2025,용산구,84.69,4.0,2001.0,아파트,139.0
2025,강북구,59.38,2.0,2010.0,아파트,74.0
2025,동작구,118.175,15.0,2012.0,아파트,165.0
2025,은평구,59.9,16.0,2019.0,아파트,102.0
2025,양천구,84.88,17.0,1997.0,아파트,135.0
